"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 04/27/2017. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. ",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Query Result Counts:,,,,,,,,,,,,,,,,,,,,,,,,
"Your query returned a total of 2,232 Crashes containing 2,264 Units and 2,319 Persons",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Query Filters:,,,,,,,,,,,,,,,,,,,,,,,,
Crash Year Is In 2010 or 2011 or 2012 or 2013 or 2014 or 2015 or 2016 or 2017,,,,,,,,,,,,,,,,,,,,,,,,
City Is Equal To Austin,,,,,,,,,,,,,,,,,,,,,,,,
Unit Description Is Equal To Pedalcyclist,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Crash ID,Average Daily Traffic Amount,Average Daily Traffic Year,Crash Death Count,Crash Incapacitating Injury Count,Crash Non-incapacitating Injury Count,Crash Not Injured Count,Crash Possible Injury Count,Crash Severity,Crash Time,Crash Year,Day of Week,Intersecting Street Name,Intersection Related,Latitude,Light Condition,Longitude,Manner of Collision,Medical Advisory Flag,Object Struck,Road Base Type,Speed Limit,Street Name,Surface Condition,Weather Condition
15270971,No Data,No Data,0,1,0,0,0,Incapacitating Injury,1415,2016,Thursday,W 18TH ST,Intersection Related,30.280614780,Daylight,-97.741982460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,GUADALUPE ST,Dry,Clear
15072684,No Data,No Data,0,0,0,1,1,Possible Injury,1106,2016,Saturday,ZACH SCOTT ST,Intersection,30.294274770,Daylight,-97.700242470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,BERKMAN DR,Dry,Clear
15072697,No Data,No Data,0,0,0,2,0,Not Injured,1255,2016,Saturday,UNKNOWN,Intersection,30.321094770,Daylight,-97.729382460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,N LAMAR BLVD,Dry,Clear
15072774,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,2047,2016,Sunday,WEBBERVILLE RD,Intersection Related,30.276444780,"Dark, Lighted",-97.688572480,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,SPRINGDALE RD,Dry,Cloudy
15092508,No Data,No Data,0,0,0,1,1,Possible Injury,2000,2016,Monday,N/A,Non Intersection,No Data,"Dark, Lighted",No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,E RIVERSIDE DR,Dry,Clear
15085019,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,813,2016,Thursday,MARY ST E,Intersection,30.245154780,Daylight,-97.751322460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,40,CONGRESS AVE S,Dry,Clear
15085041,124047,2014,0,0,0,1,1,Possible Injury,1602,2016,Thursday,SL0343,Intersection Related,30.227729550,Daylight,-97.773244570,One Motor Vehicle - Going Straight,No,Not Applicable,Concrete,35,US0290,Dry,Clear
15088621,34215,2014,0,0,0,1,1,Possible Injury,739,2016,Thursday,N/A,Driveway Access,30.247589530,Daylight,-97.773092230,One Motor Vehicle - Turning Left,No,Not Applicable,Flex Base (Granular),35,SL0343,Dry,Clear
15088917,22775,2014,0,0,1,2,0,Non-Incapacitating Injury,1445,2016,Saturday,GUNTER ST,Intersection,30.269556610,Daylight,-97.696696400,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),45,SL0111,Dry,Cloudy
15111398,No Data,No Data,0,1,0,0,0,Incapacitating Injury,2113,2016,Sunday,FLOURNOY DR,Intersection Related,30.203784790,Daylight,-97.783792460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,25,S 1ST ST,Dry,Cloudy
15585433,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1743,2016,Sunday,FRONTIER TRL,Intersection,30.230174790,Daylight,-97.795312450,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,WESTERN TRAILS BLVD,Dry,Cloudy
15092582,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1722,2016,Monday,N/A,Non Intersection,30.229755950,Daylight,-97.731040930,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E OLTORF ST,Dry,Clear
15102708,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1723,2016,Thursday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,US0290,Dry,Cloudy
15105136,No Data,No Data,0,0,0,0,1,Possible Injury,1,2016,Thursday,N PLEASANT VALLEY RD,Intersection Related,30.252994780,"Dark, Lighted",-97.712782470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,CESAR CHAVEZ ST E,Dry,Cloudy
15107556,118571,2014,0,0,0,1,1,Possible Injury,1711,2016,Thursday,ENFIELD RD,Intersection Related,30.285862490,Daylight,-97.763985420,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),30,SL0001,Dry,Clear
15131015,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1837,2016,Friday,N/A,Non Intersection,30.269115770,Daylight,-97.778891820,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,ROLLINGWOOD DR,Dry,Clear
15129002,148494,2014,0,0,0,1,1,Possible Injury,1443,2016,Wednesday,E 5TH ST,Intersection Related,30.264793090,Daylight,-97.734988480,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),30,IH0035,Dry,Clear
15117699,No Data,No Data,0,0,1,3,0,Non-Incapacitating Injury,2058,2016,Sunday,N/A,Non Intersection,30.246424780,"Dark, Lighted",-97.765752460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,20,PERRY AVE,Dry,Clear
15117703,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,927,2016,Monday,N/A,Driveway Access,30.252433990,Daylight,-97.742224530,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E RIVERSIDE DR,Wet,Cloudy
15131435,34215,2014,0,1,0,1,0,Incapacitating Injury,1549,2016,Monday,DEL CURTO RD,Intersection,30.247294200,Daylight,-97.775234940,One Motor Vehicle - Turning Left,No,Not Applicable,Flex Base (Granular),35,SL0343,Dry,Cloudy
15117743,No Data,No Data,0,0,0,1,1,Possible Injury,748,2016,Tuesday,GREENBROOK PKWY,Intersection Related,30.305754770,Daylight,-97.697712470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,BERKMAN DR,Dry,Cloudy
15131449,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1638,2016,Thursday,BRODIE LN,Intersection Related,30.195304800,Daylight,-97.842292440,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,DAVIS LN,Dry,Cloudy
15129371,No Data,No Data,0,0,0,2,0,Not Injured,1315,2016,Sunday,N/A,Non Intersection,30.265338890,Daylight,-97.733304690,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,E 6TH ST,Dry,Clear
15131482,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1805,2016,Tuesday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,W ANDERSON LN,Wet,Clear
15133515,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1327,2016,Wednesday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,15,E E RIVERSIDE DR,Dry,Cloudy
15133516,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,1412,2016,Wednesday,HARMON AVE,Intersection,30.310494770,Daylight,-97.711932470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,E 51ST ST,Dry,Clear
15140213,No Data,No Data,0,0,0,1,1,Possible Injury,1827,2016,Wednesday,CUMBERLAND RD,Intersection,30.238164790,Daylight,-97.762122460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,S 1ST ST,Dry,Clear
15140276,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1434,2016,Thursday,N/A,Non Intersection,30.230884790,Daylight,-97.735892470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,BURLESON RD,Dry,Cloudy
15140277,25921,2014,0,0,0,1,1,Possible Injury,653,2016,Thursday,IH0035,Intersection Related,30.386992740,Daylight,-97.648444900,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),55,FM0734,Wet,Rain
15140288,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1838,2016,Thursday,TEXAS PLUME DR,Intersection,30.422054750,Daylight,-97.778322450,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,YAUPON DR,Dry,Clear
15140468,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2130,2016,Friday,W 8TH ST,Intersection Related,30.269914780,"Dark, Lighted",-97.742102460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,CONGRESS AVE,Wet,Rain
15140585,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1700,2016,Sunday,WESTHEIMER DR,Intersection Related,30.324864770,Daylight,-97.693112470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,CAMERON RD,Dry,Clear
15162136,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1626,2016,Thursday,N/A,Non Intersection,30.302985440,Daylight,-97.738000460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,GUADALUPE ST,Dry,Clear
15169189,No Data,No Data,0,0,0,2,0,Not Injured,1840,2016,Friday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,15,S IH 35 SVRD NB,Dry,Clear
15153705,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1749,2016,Saturday,N/A,Driveway Access,30.258912050,Daylight,-97.747445250,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,BARTON SPRINGS RD,Dry,Clear
15159154,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,933,2016,Tuesday,CAMERON RD,Intersection,30.326074770,Daylight,-97.692372470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,E ST JOHNS AVE,Dry,Cloudy
15170997,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1830,2016,Friday,N/A,Non Intersection,30.224445480,Daylight,-97.666848580,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,CARSON CREEK BLVD,Dry,Clear
15171073,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,2335,2016,Saturday,N/A,Driveway Access,30.218727920,"Dark, Lighted",-97.766544850,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,-1,S CONGRESS AVE,Dry,Clear
15171108,49417,2014,0,0,1,1,0,Non-Incapacitating Injury,933,2016,Sunday,N/A,Non Intersection,30.415839340,Daylight,-97.695876770,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),35,FM0734,Dry,Clear
15171191,No Data,No Data,0,1,0,0,0,Incapacitating Injury,2210,2016,Monday,JOLLYVILLE RD,Intersection Related,30.417244750,"Dark, Unknown Lighting",-97.750042450,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,DUVAL RD,Dry,Clear
15172773,No Data,No Data,0,0,0,1,1,Possible Injury,1816,2016,Tuesday,E 51ST ST,Intersection,30.312494770,Daylight,-97.716342470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,25,CASWELL AVE,Dry,Clear
15185205,No Data,No Data,0,0,0,2,0,Not Injured,1152,2016,Thursday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,E STASDNEY LN,Dry,Clear
15201934,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1930,2016,Thursday,N/A,Driveway Access,30.382278910,Daylight,-97.703625540,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,MACMORA RD,Dry,Clear
15178495,No Data,No Data,0,0,0,1,1,Possible Injury,1142,2016,Saturday,CORNELL ST,Intersection,30.268174780,Daylight,-97.719492470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,CHICON ST,Dry,Cloudy
15201935,No Data,No Data,0,0,1,2,0,Non-Incapacitating Injury,202,2016,Saturday,W 5TH ST,Intersection,30.268724780,"Dark, Lighted",-97.748742460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,35,NUECES ST,Dry,Clear
15423396,No Data,No Data,0,0,0,2,0,Not Injured,1954,2016,Saturday,ARGONNE FOREST TRL,Intersection,30.430284750,Dusk,-97.764702450,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,JOLLYVILLE RD,Standing Water,Rain
15291281,No Data,No Data,0,1,0,2,0,Incapacitating Injury,2137,2016,Tuesday,N/A,Driveway Access,30.163841420,"Dark, Not Lighted",-97.791521740,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,CULLEN LN,Wet,Cloudy
15197918,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1550,2016,Wednesday,BARTON SPRINGS RD,Intersection Related,30.264744780,Daylight,-97.764952460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,ROBERT E LEE RD,Dry,Clear
15191118,No Data,No Data,0,0,0,1,1,Possible Injury,1751,2016,Friday,UNKNOWN,Intersection,30.286914780,Daylight,-97.702592460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,MANOR RD,Dry,Clear
15191126,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1911,2016,Friday,WINSTED LN,Intersection,30.292594770,Daylight,-97.760982460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,WINDSOR RD,Dry,Clear
15197957,No Data,No Data,0,0,0,2,0,Not Injured,2056,2016,Friday,W RIVERSIDE DR,Intersection Related,30.257154780,"Dark, Lighted",-97.746882460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,CONGRESS AVE S,Dry,Clear
15214111,97756,2014,0,0,0,1,1,Possible Injury,1815,2016,Friday,LAKELINE BLVD,Intersection Related,30.479391050,"Dark, Not Lighted",-97.803203580,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),65,US0183,Dry,Clear
15210162,No Data,No Data,0,1,0,1,0,Incapacitating Injury,2234,2016,Monday,E 12TH ST,Intersection Related,30.276844780,"Dark, Lighted",-97.700322470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,AIRPORT BLVD,Dry,Clear
15197985,No Data,No Data,0,0,0,1,1,Possible Injury,1511,2016,Wednesday,N/A,Driveway Access,30.455634740,Daylight,-97.819497440,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,-1,EL SALIDO PKWY,Dry,Clear
15198135,No Data,No Data,0,0,0,1,1,Possible Injury,1936,2016,Thursday,UNKNOWN,Intersection,30.413048080,Daylight,-97.732632460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,DUVAL RD,Dry,Clear
15237665,68363,2014,0,0,2,3,0,Non-Incapacitating Injury,1937,2016,Thursday,WOODWARD ST,Intersection,30.216214280,Daylight,-97.744016900,Angle - Both Going Straight,No,Hit Highway Sign,Flex Base (Granular),-1,SH0071,Dry,Clear
15202026,No Data,No Data,0,0,0,1,1,Possible Injury,1319,2016,Friday,N/A,Driveway Access,30.470572400,Daylight,-97.791861190,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,50,RANCH ROAD 620 N,Dry,Clear
15202119,10943,2014,0,1,0,1,0,Incapacitating Injury,1949,2016,Friday,IH0035,Intersection,30.323513520,Daylight,-97.723797790,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),35,SS0069,Dry,Clear
15237953,No Data,No Data,0,0,0,1,0,Not Injured,1108,2016,Sunday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,50,W BEN WHITE BLVD,Dry,Clear
15208400,No Data,No Data,0,0,0,1,1,Possible Injury,1552,2016,Wednesday,W 2ND ST,Intersection,30.264294780,Daylight,-97.744202460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,CONGRESS AVE,Dry,Clear
15210221,No Data,No Data,0,0,0,1,1,Possible Injury,646,2016,Friday,E 38TH ST,Intersection Related,30.295604770,Daylight,-97.723392470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,RED RIVER ST,Dry,Clear
15214193,148494,2014,0,0,0,1,1,Possible Injury,1652,2016,Friday,E 5TH ST,Intersection,30.264793090,Daylight,-97.734988480,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),35,IH0035,Dry,Clear
15217462,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1253,2016,Tuesday,W 22ND ST,Intersection,30.284974780,Daylight,-97.741812460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,30,GUADALUPE ST,Dry,Clear
15220483,No Data,No Data,0,0,0,1,1,Possible Injury,1354,2016,Wednesday,PARKER LN,Intersection Related,30.232314790,Daylight,-97.736902470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E OLTORF ST,Wet,Cloudy
15220496,No Data,No Data,0,0,0,0,0,Unknown,2210,2016,Wednesday,E WILLIAM CANNON DR,Intersection Related,30.192674800,"Dark, Lighted",-97.777562460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,CIRCLE S RD,Dry,Clear
15230206,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,741,2016,Thursday,PARKCREST DR,Intersection,30.334914770,Daylight,-97.759052460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,BALCONES DR,Dry,Clear
15238345,No Data,No Data,0,0,0,3,1,Possible Injury,1334,2016,Thursday,N/A,Driveway Access,30.444079010,Daylight,-97.776683060,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,POND SPRINGS RD,Dry,Clear
15226323,No Data,No Data,0,0,0,3,1,Possible Injury,1706,2016,Saturday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Other,No Data,-1,BURNET RD RD,Dry,Clear
15226361,105589,2014,0,0,0,1,1,Possible Injury,204,2016,Saturday,SL0343,Intersection,30.231638270,"Dark, Lighted",-97.791677820,One Motor Vehicle - Going Straight,No,Not Applicable,Concrete,45,US0290,Dry,Clear
15226462,No Data,No Data,0,0,0,3,0,Not Injured,756,2016,Monday,N/A,Non Intersection,No Data,Daylight,No Data,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,W W YAGER LN,Dry,Cloudy
15242989,No Data,No Data,0,0,0,3,1,Possible Injury,1910,2016,Monday,UNKNOWN,Intersection Related,30.200986060,Daylight,-97.870887100,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,55,SLAUGHTER LN W,Dry,Clear
15243040,No Data,No Data,0,1,0,3,0,Incapacitating Injury,1441,2016,Wednesday,N/A,Non Intersection,30.239850610,Daylight,-97.782259540,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,MANCHACA RD,Dry,Clear
15706852,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1120,2016,Saturday,JOLLYVILLE RD,Intersection Related,30.400694750,Daylight,-97.748842460,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,-1,W BRAKER LN,Dry,Clear
15260272,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,607,2016,Monday,RESEARCH BLVD,Intersection Related,30.365504760,"Dark, Not Lighted",-97.718432460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,PAYTON GIN RD,Dry,Clear
15260336,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1300,2016,Tuesday,PICKFAIR DR,Intersection,30.428134750,Daylight,-97.809282440,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,SPICEWOOD PKWY,Dry,Clear
15288615,No Data,No Data,0,1,0,1,0,Incapacitating Injury,900,2016,Thursday,N/A,Driveway Access,30.424385070,Daylight,-97.757065380,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,45,JOLLYVILLE RD,Dry,Cloudy
15277549,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,628,2016,Friday,N/A,Driveway Access,30.356921450,"Dark, Lighted",-97.730616950,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,40,BURNET RD,Dry,Cloudy
15277622,No Data,No Data,0,0,0,2,1,Possible Injury,1412,2016,Saturday,SALT SPRINGS DR,Intersection,30.168924800,Daylight,-97.738502470,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,45,E WILLIAM CANNON DR,Wet,Cloudy
15281593,87161,2014,0,0,1,0,0,Non-Incapacitating Injury,621,2016,Tuesday,IH0035,Intersection Related,30.216429790,"Dark, Not Lighted",-97.751327820,One Motor Vehicle - Turning Right,No,Not Applicable,Flex Base (Granular),45,US0290,Dry,Cloudy
15281623,No Data,No Data,0,0,0,1,1,Possible Injury,2034,2016,Tuesday,S PLEASANT VALLEY RD,Intersection Related,30.233409970,"Dark, Lighted",-97.723183480,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E RIVERSIDE DR,Dry,Clear
15283482,No Data,No Data,0,0,0,2,0,Not Injured,2015,2016,Tuesday,N/A,Non Intersection,30.268454000,Daylight,-97.744208630,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,W 6TH ST,Dry,Clear
15283487,No Data,No Data,0,0,0,1,1,Possible Injury,1027,2016,Wednesday,N/A,Driveway Access,30.292674080,Daylight,-97.730522360,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,E 32ND ST,Dry,Clear
15283494,113017,2014,0,1,0,1,0,Incapacitating Injury,1628,2016,Wednesday,N/A,Driveway Access,30.219425330,Daylight,-97.757027060,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),-1,US0290,Dry,Clear
15283503,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1957,2016,Wednesday,WESTMINSTER DR,Intersection,30.300104770,Daylight,-97.685872480,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,MANOR RD,Dry,Clear
15285522,No Data,No Data,0,1,0,0,0,Incapacitating Injury,1830,2016,Thursday,N/A,Non Intersection,30.315055470,Daylight,-97.747628070,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,SHOAL CREEK BLVD,Dry,Clear
15288672,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1725,2016,Friday,N/A,Driveway Access,30.311453180,Daylight,-97.707018940,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,CAMERON RD,Dry,Clear
15293910,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1633,2016,Tuesday,MAPLE AVE,Intersection,30.284624770,Daylight,-97.717112470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,35,MANOR RD,Dry,Cloudy
15304912,No Data,No Data,0,0,0,1,1,Possible Injury,1345,2016,Tuesday,BRAZOS ST,Intersection,30.264874780,Daylight,-97.742492460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,E 3RD ST,Dry,Clear
15297914,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,2013,2016,Wednesday,N/A,Non Intersection,30.199453680,"Dark, Not Lighted",-97.707116770,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,45,BURLESON RD,Dry,Clear
15298051,No Data,No Data,0,0,0,1,1,Possible Injury,10,2016,Friday,AVENUE F,Intersection Related,30.308174770,"Dark, Lighted",-97.727452470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,E 45TH ST,Dry,Clear
15304973,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1833,2016,Friday,HYRIDGE DR,Intersection,30.380214760,Daylight,-97.750832460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,MESA DR,Dry,Clear
15316516,25921,2014,0,0,0,4,1,Possible Injury,1130,2016,Saturday,N/A,Driveway Access,30.387999700,Daylight,-97.650343020,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),35,FM0734,Dry,Clear
15305144,No Data,No Data,0,0,0,5,2,Possible Injury,1625,2016,Sunday,N/A,Non Intersection,30.274795820,Daylight,-97.736459490,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,TRINITY ST,Dry,Clear
15305301,No Data,No Data,0,0,3,0,0,Non-Incapacitating Injury,32,2016,Monday,N/A,Non Intersection,30.263715150,"Dark, Lighted",-97.731493310,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,E 5TH ST,Dry,Clear
15456603,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,116,2016,Monday,GUADALUPE ST,Intersection Related,30.268997630,"Dark, Lighted",-97.746232170,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,-1,W 6TH ST,Dry,Clear
15305551,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,58,2016,Wednesday,N/A,Non Intersection,30.247506890,"Dark, Not Lighted",-97.714055980,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,35,S PLEASANT VALLEY RD,Dry,Cloudy
15309418,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,1742,2016,Wednesday,N/A,Non Intersection,30.283164330,Daylight,-97.747000810,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,30,MARTIN LUTHER KING BLVD W,Dry,Clear
15309467,No Data,No Data,0,0,1,1,0,Non-Incapacitating Injury,857,2016,Thursday,METROPOLIS DR,Intersection Related,30.202054790,Daylight,-97.710262470,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,BURLESON RD,Dry,Clear
15309476,No Data,No Data,0,0,0,1,1,Possible Injury,2007,2016,Thursday,S PLEASANT VALLEY RD,Intersection,30.242474780,"Dark, Not Lighted",-97.717232470,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,-1,S LAKESHORE BLVD,Dry,Clear
15313230,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,2216,2016,Saturday,PEDERNALES ST,Intersection,30.255244780,"Dark, Lighted",-97.716322470,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,-1,E 2ND ST,Dry,Clear
15320411,No Data,No Data,0,0,1,0,0,Non-Incapacitating Injury,1627,2016,Sunday,N/A,Driveway Access,30.400354750,Daylight,-97.743477720,One Motor Vehicle - Turning Right,No,Not Applicable,No Data,-1,W BRAKER LN,Dry,Clear
15344138,No Data,No Data,0,1,0,1,0,Incapacitating Injury,2047,2016,Sunday,W 6TH ST,Intersection,30.269614780,Unknown,-97.748422460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,NUECES ST,Unknown,Unknown
15320475,33647,2014,0,0,1,1,0,Non-Incapacitating Injury,738,2016,Wednesday,N/A,Non Intersection,30.260974980,Daylight,-97.758480960,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),35,SL0343,Dry,Clear
15320542,No Data,No Data,0,0,0,1,1,Possible Injury,2048,2016,Wednesday,KINNEY AVE,Intersection,30.261924780,"Dark, Lighted",-97.761522460,One Motor Vehicle - Turning Left,No,Not Applicable,No Data,-1,BARTON SPRINGS RD,Dry,Clear
15353104,179906,2014,0,0,0,1,1,Possible Injury,1250,2016,Friday,LA POSADA DR,Intersection Related,30.325747370,Daylight,-97.706274820,One Motor Vehicle - Going Straight,No,Not Applicable,Flex Base (Granular),10,IH0035,Dry,Clear
15326474,No Data,No Data,0,0,0,1,1,Possible Injury,1805,2016,Saturday,W 9TH ST,Intersection,30.273044780,Daylight,-97.749532460,One Motor Vehicle - Going Straight,No,Not Applicable,No Data,30,WEST AVE,Dry,Clear
